id	pos	word	meaning
w0656	名詞	minute	1. (時間の)分 / 2. ちょっとの間　 〔Just a minute. の形で〕ちょっと待ってください
w0657	名詞	mirror	鏡
w0658	名詞	mistake	まちがい　［by mistakeの形で］誤って、間違って
w0659	名詞	mom	ママ、お母さん 《家庭内で子どもが母親を呼ぶのに使う。呼びかけの時にはしばしば大文字で始めて Mom とする。》
w0660	名詞	moment	ちょっとの時間、瞬間
w0661	名詞	mommy	お母ちゃん
w0662	名詞	Monday	月曜日
w0663	名詞	money	お金
w0664	名詞	Mongolia	モンゴル(中国の北方に位置する国）
w0665	名詞	monkey	サル
w0666	名詞	month	(暦の)月
w0667	名詞	moon	月
w0668	名詞	morning	朝、午前
w0669	名詞	mother	母、お母さん
w0670	名詞	motto	標語、モットー
w0671	名詞	mountain	山
w0672	名詞	mouth	口
w0673	名詞	movement	動き、(社会的)運動
w0674	名詞	movie	映画
w0675	名詞	Mr. (Mr.)	《男性の姓・姓名の前につけて》 ～さん、先生
w0676	名詞	Mrs. (Mrs.)	《結婚している女性の姓・姓名の前につけて》 ～さん、先生
w0677	名詞	Ms. (Ms.)	《女性の姓・姓名の前につけて》 ～さん、先生
w0678	名詞	Mt.	〔mountain （山）の略〕 ～山　 〔例えば Mt. Iwaki の形で〕 岩木山
w0679	名詞	much	多量、たくさん
w0680	名詞	museum	博物館、美術館
w0681	名詞	music	音楽
w0682	名詞	music club	(学校の）音楽部
w0683	名詞	musician	音楽家、ミュージシャン
w0684	名詞	Myanmar	ミャンマー
w0685	名詞	mystery	謎
w0686	名詞	name	名前
w0687	名詞	nation	国家
w0688	名詞	national holiday	国民の休日
w0689	名詞	national park	国立公園
w0690	名詞	natural gas	天然ガス
w0691	名詞	nature	自然、自然界
w0692	名詞	neck	首
w0693	名詞	need	必要　〔in needの形で〕必要で、困って
w0694	名詞	neighbor	隣人
w0695	名詞	nest	巣
w0696	名詞	New Year's Day	元日
w0697	名詞	New Year's Eve	大晦日
w0698	名詞	New York	ニューヨーク
w0699	名詞	New York City	ニューヨーク市
w0700	名詞	news	ニュース、知らせ
w0701	名詞	newspaper	新聞、新聞紙
w0702	名詞	night	夜
w0703	名詞	nine	９
w0704	名詞	nineteen	19
w0705	名詞	nineteenth	19番目の、１９日
w0706	名詞	ninety	90
w0707	名詞	ninth	9番め、（月の）9日
w0708	名詞	No.	…番、第…号
w0709	名詞	Nobel Peace Prize	ノーベル平和賞
w0710	名詞	non-white	白人以外の人
w0711	名詞	noodle	麺、ヌードル
w0712	名詞	noon	正午
w0713	名詞	north	北、北方、北部
w0714	名詞	North Carolina	ノース・カロライナ(アメリカ合衆国の州名）
w0715	名詞	nose	鼻
w0716	名詞	note	メモ、覚え書き
w0717	名詞	notebook	ノート
w0718	名詞	November	11月
w0719	名詞	now	今
w0720	名詞	number	～番、番号、数、数字
w0721	名詞	nun	尼僧
w0722	名詞	nurse	看護師、保健の先生
w0723	名詞	nurse's office	保健室
w0724	名詞	nursery	託児所
w0725	名詞	nursing	看護、介護
w0726	名詞	nursing home	高齢者福祉施設、療養所
w0727	名詞	ocean	大洋、海
w0728	名詞	October	10月
w0729	名詞	octopus	タコ
w0730	名詞	office	事務所､役所
w0731	名詞	officer	係員、役人、警察官
w0732	名詞	official	係官、職員
w0733	名詞	oil	油、石油
w0734	名詞	Olympics	(theをつけて）オリンピック
w0735	名詞	one	１つ､１人
w0736	名詞	opinion	意見、考え、判断
w0737	名詞	orange	オレンジ（色）
w0738	名詞	orchestra	オーケストラ
w0739	名詞	order	1. 命令 / 2. 注文 / 3. 順序
w0740	名詞	origin	（～の)起源、由来
w0741	名詞	outlook	見方、考え方
w0742	名詞	owl	フクロウ
w0743	名詞	oxygen	酸素
w0744	名詞	P.E. (PE)	体育 　〔physical educationの略〕
w0745	名詞	pack	1パック、１箱
w0746	名詞	page	ページ
w0747	名詞	pain	1. 痛み / 2. 苦心
w0748	名詞	painter	画家
w0749	名詞	painting	絵、絵画
w0750	名詞	pair	１組、対
w0751	名詞	palace	御殿
w0752	名詞	palm	手のひら
w0753	名詞	pamphlet	パンフレット
w0754	名詞	panda	パンダ
w0755	名詞	panel	パネル
w0756	名詞	paper	紙、折り紙、レポート、論文
w0757	名詞	paper crane	折り鶴
w0758	名詞	Paralympics	(theをつけて）パラリンピック
w0759	名詞	pardon	許し、許すこと　〔I beg your pardon.（最後を上げて発音して）/Beg your pardon?/Pardon?の形で〕 すみませんが、もう一度言ってください。
w0760	名詞	parent	親
w0761	名詞	Paris	パリ
w0762	名詞	park	公園、遊園地
w0763	名詞	part	1.一部 / 2.役割、役目
w0764	名詞	particular	項目、細部
w0765	名詞	partner	仲間、パートナー
w0766	名詞	party	パーティー
w0767	名詞	passion	熱中（しているもの）、情熱
w0768	名詞	passport	パスポート
w0769	名詞	past	過去
w0770	名詞	pastry shop	洋菓子店
w0771	名詞	patient	患者、病人
w0772	名詞	peace	平和
w0773	名詞	peach	（果物の）モモ
w0774	名詞	pen	ペン
w0775	名詞	pencil	えんぴつ
w0776	名詞	people	1. 《複数扱いで、２人以上を表して》 人、人々、人間 / 2.国民
w0777	名詞	percent	パーセント
w0778	名詞	performance	上演、演奏、演技
w0779	名詞	performer	上演者、噺家、芸人
w0780	名詞	period	時代
w0781	名詞	person	人 〔２人以上を表すときは people がふつう〕
w0782	名詞	Peru	ペルー（南米の国の名前）
w0783	名詞	pet	ペット
w0784	名詞	pharmacist	薬剤師、薬局
w0785	名詞	Philippines	(the ～で）フィリピン共和国
w0786	名詞	phone	電話　　〔 telephone の略〕
w0787	名詞	phone call	電話をかけること
w0788	名詞	photo	写真　 〔photograph の略〕
w0789	名詞	photograph	写真
w0790	名詞	photographer	写真家、カメラマン
w0791	名詞	phrase	句、言い回し、フレーズ
w0792	名詞	piano	ピアノ
w0793	名詞	picnic	ピクニック、行楽
w0794	名詞	picture	絵、写真
w0795	名詞	pie	パイ（肉や果物などを練り粉で包んで焼いた菓子、料理）
w0796	名詞	piece	〔a piece of ～の形で〕１つの～、ひとかけらの～
w0797	名詞	pilot	パイロット
w0798	名詞	pink	ピンク色（の）、もも色（の）
w0799	名詞	pizza	ピザ
w0800	名詞	place	1.場所､所 / 2.順位
w0801	名詞	plan	1. 事業 / 2. 計画、案、考え、予定
w0802	名詞	plane	飛行機
w0803	名詞	plant	植物
w0804	名詞	plastic	プラスチック
w0805	名詞	plastic bag	ビニール袋
w0806	名詞	plate	取り皿
w0807	名詞	play	劇
w0808	名詞	player	（楽器を）演奏する人、演奏家、（スポーツを）する人、選手
w0809	名詞	pleasure	喜び
w0810	名詞	pocket	ポケット
w0811	名詞	poem	詩
w0812	名詞	point	1. 箇所、点、地点 / 2. 言おうとしていること、要点、考え / 3. 特徴、特質
w0813	名詞	poison	毒薬、毒
w0814	名詞	polar bear	ホッキョクグマ
w0815	名詞	police	〔しばしばthe policeで、複数扱い〕警察 〔（一人の）警官をさす場合は a police officer〕
w0816	名詞	police officer	(一人の）警官
w0817	名詞	politician	政治家
w0818	名詞	pollution	汚染
w0819	名詞	polo	（馬に乗って行う競技）ポロ
w0820	名詞	pond	池
w0821	名詞	poodle	プードル（犬の１品種）
w0822	名詞	pool	（水泳用の）プール
w0823	名詞	popular culture	大衆文化、ポップカルチャー
w0824	名詞	population	人口
w0825	名詞	Portuguese	ポルトガル語
w0826	名詞	post	郵便、郵便物
w0827	名詞	post office	郵便局
w0828	名詞	postcard	郵便はがき、絵はがき
w0829	名詞	poster	ポスター
w0830	名詞	pot	（深い）なべ
w0831	名詞	pouch	袋
w0832	名詞	pound	ポンド(イギリスの通貨）
w0833	名詞	power	力、能力
w0834	名詞	prefecture	県
w0835	名詞	present	1.「現在」 / 2.プレゼント、贈り物
w0836	名詞	presentation	（意見・提案などの）発表、プレゼンテーション
w0837	名詞	pressure	圧力、せまられること、プレッシャー
w0838	名詞	price	値段
w0839	名詞	prince	王子
w0840	名詞	principal	校長
w0841	名詞	principal's office	校長室
w0842	名詞	print	印刷、版画
w0843	名詞	prize	賞、賞品
w0844	名詞	problem	(困難を引き起こす)問題、障害、課題
w0845	名詞	product	製品、生産物
w0846	名詞	professor	教授
w0847	名詞	program	1. 番組（表）、プログラム / 2. 計画、予定（表）
w0848	名詞	programmer	プログラマー
w0849	名詞	promise	約束
w0850	名詞	prop	小道具
w0851	名詞	public hall	公会堂
w0852	名詞	purple	紫色（の）
w0853	名詞	purpose	目的
w0854	名詞	question	1. 質問、問い / 2. 問題、論点
w0855	名詞	quiz	簡単な口頭（筆記）のテスト、質問、（ラジオ・テレビの）クイズ
w0856	名詞	rabbit	ウサギ
w0857	名詞	race	競争、競走
w0858	名詞	racket	ラケット
w0859	名詞	radio	ラジオ
w0860	名詞	radish	ハツカダイコン
w0861	名詞	rain	雨
w0862	名詞	rain forest	熱帯雨林
w0863	名詞	rainbow	虹
w0864	名詞	ramp	スロープ
w0865	名詞	reading	読むこと
w0866	名詞	reality	現実、実際
w0867	名詞	reason	理由
w0868	名詞	recipe	（料理などの）作り方、レシピ
w0869	名詞	red	赤い、赤色（の）、赤
w0870	名詞	refugee	難民、避難者
w0871	名詞	relay	リレー競走
w0872	名詞	report	レポート、報告
w0873	名詞	reporter	リポーター
w0874	名詞	research	研究、調査
w0875	名詞	resource	〔通常は複数形で〕資源、財源
w0876	名詞	respect	尊敬、尊重
w0877	名詞	rest	休み
w0878	名詞	restaurant	レストラン、食堂、料理屋
w0879	名詞	restroom	（デパート・劇場などの）洗面所、トイレ
w0880	名詞	result	結果
w0881	名詞	return	再び巡ってくること
w0882	名詞	reuse	再利用
w0883	名詞	rhythm	リズム
w0884	名詞	rice	ご飯、米
w0885	名詞	rice ball	おにぎり
w0886	名詞	rice cake	もち
w0887	名詞	right	1.（利益などを得る）権利、法的権利 / 2. 右、右側
w0888	名詞	rise	上昇、増加、昇進
w0889	名詞	river	川　　　〔たとえば the Mabechi River の形で馬淵川〕
w0890	名詞	road	道路
w0891	名詞	robot	ロボット
w0892	名詞	rock	1. ロック（音楽） / 2. 岩、岩石
w0893	名詞	roll	巻いたもの、－巻
w0894	名詞	Roman	古代ローマ人、現代のローマ市民
w0895	名詞	Rome	ローマ〔イタリアの首都、古代ローマ帝国の首都〕
w0896	名詞	roof	屋上、屋根
w0897	名詞	room	部屋
w0898	名詞	rope	綱、縄、ロープ
w0899	名詞	rule	決まり、規則
w0900	名詞	ruler	ものさし、定規
w0901	名詞	Russia	ロシア
w0902	名詞	sadness	悲しみ
w0903	名詞	salad	サラダ
w0904	名詞	sale	安売り、バーゲンセール
w0905	名詞	salt	塩
w0906	名詞	sandwich	サンドイッチ
w0907	名詞	Saturday	土曜日
w0908	名詞	scene	（劇・映画・小説の）場面
w0909	名詞	scenery	風景、景色
w0910	名詞	schedule	予定（表）
w0911	名詞	school	学校　　〔たとえばgo to school の形で〕 学校へ行く、学校に通っている
w0912	名詞	schoolyard	校庭、運動場
w0913	名詞	science	理科、科学、自然科学
w0914	名詞	scientist	科学者
w0915	名詞	Scotland	スコットランド
w0916	名詞	scrambled egg	スクランブルエッグ
w0917	名詞	sculpture	彫刻
w0918	名詞	sea	海 〔たとえば go to the sea の形で (海水浴などの目的で）海岸へ行く
w0919	名詞	sea level rise	海面上昇
w0920	名詞	seal	アザラシ
w0921	名詞	season	季節
w0922	名詞	seat	席
w0923	名詞	second	1.（時間の）秒 / 2.２番め､（月の）２日 / 3.少しの間
w0924	名詞	section	部分、部門、〔会社、官庁などの〕課
w0925	名詞	seed	種
w0926	名詞	sense	意味、感覚
w0927	名詞	September	９月
w0928	名詞	serve	（テニスなどの）サーブ
w0929	名詞	set	（テニスなどの）セット
w0930	名詞	seven	7、７つの
w0931	名詞	seventeen	17
w0932	名詞	seventeenth	17の番目の、１７日
w0933	名詞	seventh	７番め、（月の）７日
w0934	名詞	seventy	70、７０の
w0935	名詞	shade	陰
w0936	名詞	shampoo	シャンプー
w0937	名詞	shape	形、姿
w0938	名詞	shelf	棚
w0939	名詞	ship	船
w0940	名詞	shirt	シャツ
w0941	名詞	shock	（精神的な）ショック
w0942	名詞	shoe	くつ　　〔たとえば a pair of shoes の形で〕　くつ１足
w0943	名詞	shop	(ものを売る)店、小売店
w0944	名詞	shopping	買い物
w0945	名詞	short	〔in short の形で）手短に言うと
w0946	名詞	shoulder	肩
w0947	名詞	show	ショー
w0948	名詞	shower	シャワー
w0949	名詞	shrine	神社
w0950	名詞	shyness	内気、はにかみ
w0951	名詞	sickness	病気
w0952	名詞	side	1.面、局面、味方 / 2.横、脇　〔side by side で〕並んで
w0953	名詞	sightseeing	観光、見物
w0954	名詞	sign	1. 標識、看板 / 2. 身ぶり、合図
w0955	名詞	singer	歌う人、歌手
w0956	名詞	singing	歌うこと、歌唱
w0957	名詞	sister	姉、妹
w0958	名詞	site	（重大なできごとが起こった）場所、遺跡
w0959	名詞	situation	状況、状態
w0960	名詞	six	6
w0961	名詞	sixteen	16
w0962	名詞	sixth	6番め、（月の）6日
w0963	名詞	sixty	60
w0964	名詞	size	大きさ、サイズ
w0965	名詞	skill	技術、技能
w0966	名詞	skin	皮膚、肌
w0967	名詞	sky	空、大空
w0968	名詞	slump	不振、不調
w0969	名詞	smell	におい
w0970	名詞	smile	ほほえみ
w0971	名詞	smog	スモッグ
w0972	名詞	smoke	煙
w0973	名詞	snack	（正規の食事の間の）軽食、おやつ
w0974	名詞	snake	へび
w0975	名詞	sneaker	スニーカー
w0976	名詞	snow	雪
w0977	名詞	soccer	サッカー
w0978	名詞	social studies	(教科の）社会科
w0979	名詞	sock	ソックス、（短い）くつ下　　〔a pair of socks の形で〕　くつ下１足
w0980	名詞	sofa	ソファー
w0981	名詞	softball	ソフトボール
w0982	名詞	solar cooker	ソーラークッカー
w0983	名詞	soldier	（陸軍の）兵士、軍人
w0984	名詞	son	息子
w0985	名詞	song	歌
w0986	名詞	sound	音、響き
w0987	名詞	soup	スープ
w0988	名詞	south	南
w0989	名詞	South Africa	南アフリカ共和国
w0990	名詞	southwest	南西
w0991	名詞	soybean	大豆
w0992	名詞	space	1. 宇宙、宇宙空間 / 2. 空間、場所、スペース
w0993	名詞	Spain	スペイン
w0994	名詞	Spanish	スペイン語
w0995	名詞	speaker	話す人
w0996	名詞	speech	演説、スピーチ
w0997	名詞	spirit	1. 気力、勇気　〔fighting spirit の形で〕闘志 / 2. 心、精神、霊
w0998	名詞	spoon	スプーン
w0999	名詞	sport	スポーツ、運動
w1000	名詞	sports day	運動会
w1001	名詞	spring	1. 春 / 2. 泉　〔hot spring の形で〕　温泉
w1002	名詞	sprint	短距離走
w1003	名詞	square	四角形
w1004	名詞	stable master	（相撲部屋の）親方
w1005	名詞	stadium	スタジアム、競技場
w1006	名詞	staff	〔集合的に〕職員、社員
w1007	名詞	stage	舞台、ステージ
w1008	名詞	stair	階段
w1009	名詞	stairs	〔stairsで〕階段
w1010	名詞	stand	スタンド、台
w1011	名詞	star	1. 星 / 2. (映画・スポーツなどの)スター
w1012	名詞	starvation	飢餓、ききん
w1013	名詞	station	駅
w1014	名詞	stationery	文房具
w1015	名詞	statue	像、彫刻
w1016	名詞	Statue of Liberty	自由の女神像
w1017	名詞	stay	滞在
w1018	名詞	step	1. （階段の）踏み段 / 2. 段階
w1019	名詞	stew	シチュー
w1020	名詞	stomach	おなか、胃
w1021	名詞	stomachache	腹痛
w1022	名詞	stop	駅、停留所
w1023	名詞	store	店
w1024	名詞	story	話、物語
w1025	名詞	storytelling	物語を語ること 　〔comic storytellingで〕話芸
w1026	名詞	stream	小川、川
w1027	名詞	street	通り
w1028	名詞	stringed instrument	弦楽器
w1029	名詞	stroller	ベビーカー
w1030	名詞	struggle	もがき、苦闘
w1031	名詞	student	学生、生徒
w1032	名詞	stuff	もの
w1033	名詞	style	やり方、作風、型
w1034	名詞	subject	1. (主）題、トピック、テーマ / 2.教科
w1035	名詞	suburb	郊外
w1036	名詞	subway	（アメリカ合衆国の）地下鉄
w1037	名詞	success	成功
w1038	名詞	sugar	砂糖
w1039	名詞	summer	夏
w1040	名詞	summer class	（勉強が遅れている生徒のための）夏の補習授業
w1041	名詞	sumo stable	相撲部屋
w1042	名詞	sumo wrestler	力士
w1043	名詞	sun	1. 太陽 / 2. 日光、陽光
w1044	名詞	sun flower	ひまわり
w1045	名詞	Sunday	日曜日（複数形で毎週日曜日）
w1046	名詞	sunlight	日光、陽光
w1047	名詞	sunset	日の入り
w1048	名詞	supermarket	スーパーマーケット
w1049	名詞	support	支持、支援
w1050	名詞	survival	生き残ること
w1051	名詞	swimming	水泳
w1052	名詞	swimming pool	水泳プール
w1053	名詞	sword	剣
w1054	名詞	Sydney	シドニー 《オーストラリア東岸にある都市》
w1055	名詞	symbol	シンボル、しるし
w1056	名詞	system	1.　組織　　　 / 2.　制度、システム
w1057	名詞	T-shirt	Ｔシャツ
w1058	名詞	table	テーブル、食卓
w1059	名詞	table tennis	卓球
w1060	名詞	tail	尾（ひれ）、しっぽ
w1061	名詞	tale	物語、お話
w1062	名詞	talk	話、スピーチ
w1063	名詞	Tanzania	タンザニア
w1064	名詞	task	仕事、任務
w1065	名詞	taste	味
w1066	名詞	taxi	タクシー
w1067	名詞	tea	茶、紅茶
w1068	名詞	teacher	教師、先生
w1069	名詞	teachers' room	職員室
w1070	名詞	team	チーム
w1071	名詞	teammate	チームメイト
w1072	名詞	teamwork	チームワーク
w1073	名詞	tear	涙　【in tearsで】涙を流して
w1074	名詞	technology	科学技術
w1075	名詞	teeth	歯（toothの複数形）
w1076	名詞	telescope	望遠鏡
w1077	名詞	temperature	温度、気温
w1078	名詞	temple	寺
w1079	名詞	ten	10
w1080	名詞	tennis	テニス
w1081	名詞	tenth	10番め、（月の）１０日
w1082	名詞	test	試験、テスト
w1083	名詞	textbook	教科書、テキスト
w1084	名詞	Thailand	タイ
w1085	名詞	thank	〔Thanks の形で〕ありがとう
w1086	名詞	theater	劇場、映画館〔movie theaterともいう〕
w1087	名詞	theme	主題、テーマ
w1088	名詞	then	そのとき、当時
w1089	名詞	thing	もの、こと
w1090	名詞	thinking	考え、思考
w1091	名詞	third	３番目、３日
w1092	名詞	thirteen	13
w1093	名詞	thirteenth	13番め、（月の）13日
w1094	名詞	thirtieth	30番目（の）、30日
w1095	名詞	thirty	30
w1096	名詞	thought	1. 考えること、思考 / 2. 考え､思想
w1097	名詞	thousand	1000
w1098	名詞	three	3
w1099	名詞	throat	のど
w1100	名詞	Thursday	木曜日
w1101	名詞	ticket	切符、チケット、券
w1102	名詞	tie	ネクタイ
w1103	名詞	time	1. 回、度 / 2. 時間、期間、暇 / 3. 時刻 / 4. 〔しばしば複数形で〕 時代
w1104	名詞	timing	タイミング、時機を選ぶこと
w1105	名詞	title	題名、タイトル
w1106	名詞	toast	トースト
w1107	名詞	today	今日
w1108	名詞	toilet	トイレ、化粧室
w1109	名詞	tomorrow	明日
w1110	名詞	tongue	国語、母語
w1111	名詞	tool	手段、道具
w1112	名詞	tooth	歯 〔複数形は teeth〕
w1113	名詞	toothache	歯痛
w1114	名詞	toothbrush	歯ブラシ
w1115	名詞	top	1. 一番上の部分、頂上 / 2. 最高位、トップ
w1116	名詞	total	総合、合計　〔in total〕合計で、全部で
w1117	名詞	touch	接触　　〔keep in touchで〕連絡をとり続ける
w1118	名詞	tour	旅行
w1119	名詞	tourism	観光事業、観光、旅行
w1120	名詞	tournament	トーナメント、勝ち抜き試合
w1121	名詞	towel	手拭い、タオル
w1122	名詞	tower	塔、タワー
w1123	名詞	town	町、市、都会
w1124	名詞	toy	おもちゃ
w1125	名詞	track	線路
w1126	名詞	track and field	陸上競技
w1127	名詞	trade	貿易
w1128	名詞	tradition	伝統
w1129	名詞	traffic	交通 〔traffic light〕交通信号（灯）
w1130	名詞	tragedy	悲劇、悲しいできごと
w1131	名詞	train	列車、電車
w1132	名詞	trainer	トレーナー
w1133	名詞	transportation	輸送機関
w1134	名詞	treasure	宝物
w1135	名詞	tree	木、樹木
w1136	名詞	trip	旅行 《比較的短期間のものについていう》　　〔たとえば go on a school trip の形で〕修学旅行に行く
w1137	名詞	trophy	優勝記念品、トロフィー
w1138	名詞	trouble	1. 心配 / 2. もめごと / 3.余分な手間、めんどう
w1139	名詞	Tube	チューブ（ロンドンの地下鉄のニックネーム）
w1140	名詞	Tuesday	火曜日
w1141	名詞	tug-of-war	綱引き
w1142	名詞	tuna	マグロ
w1143	名詞	turkey	七面鳥
w1144	名詞	turn	番、順番　　〔in turnで〕代わって今度は
w1145	名詞	turning	曲がり角、回転 〔turning pointで〕転機
w1146	名詞	turtle	カメ
w1147	名詞	TV	テレビ（番組）
w1148	名詞	twelfth	12番め、（月の）12日
w1149	名詞	twelve	12
w1150	名詞	twentieth	20番目
w1151	名詞	twenty	20
w1152	名詞	twenty-eighth	28番目（の）、28日
w1153	名詞	twenty-fifth	25番目（の）、25日
w1154	名詞	twenty-first	21番目（の）、21日
w1155	名詞	twenty-fourth	24番目（の）、24日
w1156	名詞	twenty-ninth	29番目（の）、29日
w1157	名詞	twenty-second	22番目（の）、22日
w1158	名詞	twenty-seventh	27番目（の）、27日
w1159	名詞	twenty-sixth	26番目（の）、26日
w1160	名詞	twenty-third	23番目（の）、23日
w1161	名詞	two	2
w1162	名詞	type	型、タイプ、種類
w1163	名詞	U.K.	イギリス〔The United Kingdom（連合王国）の略でイギリスの正式国名は The United Kingdom of Great Britain and Northern Ireland 〕
w1164	名詞	U.S.	〔通常はtheを付けて〕アメリカ合衆国
w1165	名詞	umbrella	かさ
w1166	名詞	uncle	おじ、おじさん
w1167	名詞	underground	〔通常はtheを付けて、イギリスの〕地下鉄
w1168	名詞	unicycle	一輪車
w1169	名詞	uniform	制服、ユニフォーム
w1170	名詞	United Nations	〔通例はtheを付けて〕国際連合
w1171	名詞	United States	アメリカ合衆国
w1172	名詞	universal design	ユニバーサルデザイン
w1173	名詞	university	大学
w1174	名詞	US(U.S.)	《略》〔the ～で〕アメリカ合衆国、米国　《the U.S.とも》
w1175	名詞	USA(U.S.A.)	《略》〔the ～で〕アメリカ合衆国、米国　《the U.S.A.とも》
w1176	名詞	use	使用、使い道
w1177	名詞	vacation	休暇、休み
w1178	名詞	Valentine	Happy Valentine's Day!　〔バレンタインデーのメッセージ〕
w1179	名詞	vegetable	野菜
w1180	名詞	vending machine	自動販売機
w1181	名詞	Venezuela	ベネズエラ〔南米の国の名〕
w1182	名詞	vet	獣医（veterinarianの略）
w1183	名詞	victory	勝利、優勝
w1184	名詞	video	ビデオ 〔 video game の形で〕　テレビゲーム
w1185	名詞	video game	映像、動画　〔video game 〕テレビゲーム
w1186	名詞	Vietnam	ベトナム〔東南アジアの国の名〕
w1187	名詞	view	1. ながめ、景色 / 2. 考え、見方
w1188	名詞	village	村
w1189	名詞	vinegar	食用酢、ビネガー
w1190	名詞	violin	バイオリン
w1191	名詞	visit	訪問 〔 pay a visit to の形で「～を訪問する」〕
w1192	名詞	visitor	訪問者
w1193	名詞	voice	声
w1194	名詞	volleyball	バレーボール
w1195	名詞	volume	〔書物の〕巻、冊
w1196	名詞	volunteer	ボランティア、志願者
w1197	名詞	waitress	ウエイトレス
w1198	名詞	walk	1. 歩くこと、散歩 / 2. 歩行距離、道のり
w1199	名詞	Walker	ウォーカー（姓）
w1200	名詞	wall	壁、へい、城壁
w1201	名詞	war	戦争
w1202	名詞	ware	～焼、～製品
w1203	名詞	warming	〔global warming で〕地球温暖化
w1204	名詞	warrior	武人、軍人
w1205	名詞	Washington, D.C.	ワシントンD.C.（米国の首都）
w1206	名詞	waste	浪費
w1207	名詞	watch	腕時計
w1208	名詞	water	水、水中
w1209	名詞	waterfall	滝
w1210	名詞	wave	波
w1211	名詞	way	1. 方向 / 2. 道 / 3. 方法、手段
w1212	名詞	weather	天気、気象
w1213	名詞	website	ウェブサイト
w1214	名詞	Wednesday	水曜日
w1215	名詞	week	週
w1216	名詞	weekend	週末
w1217	名詞	whale	クジラ
w1218	名詞	wheel	車輪
w1219	名詞	wheelchair	車イス
w1220	名詞	while	間、しばらく 〔たとえば for a while の形で〕 しばらくの間
w1221	名詞	white	白、白人
w1222	名詞	wife	妻
w1223	名詞	wild	〔the wild で〕野生
w1224	名詞	wildcat	ヤマネコ　〔Wildcat House〕山猫軒
w1225	名詞	wilderness	荒野
w1226	名詞	wildlife	野生動物
w1227	名詞	will	意志
w1228	名詞	wind	風
w1229	名詞	windmill	風車
w1230	名詞	window	窓
w1231	名詞	winner	勝つ〔勝った〕人、勝利者
w1232	名詞	winter	冬
w1233	名詞	wire	針金、ワイヤー
w1234	名詞	wish	願い、望み
w1235	名詞	woman	女性、女の人　　〔複数形は women 〕
w1236	名詞	women	〔woman 〕の複数形
w1237	名詞	wonder	驚き
w1238	名詞	wood	まき、木
w1239	名詞	word	1. ことば、発言 / 2. 語、単語
w1240	名詞	work	1. 仕事、勉強 / 2. 作品
w1241	名詞	worker	労働者
w1242	名詞	world	世界（の人たち）
w1243	名詞	World Cup	〔the　～で〕ワールドカップ
w1244	名詞	World Heritage Site	世界遺産
w1245	名詞	wrestling	レスリング
w1246	名詞	writer	作家、著述家
w1247	名詞	writing	書かれた文字、筆跡、書くこと
w1248	名詞	yacht	ヨット
w1249	名詞	year	1. 年、1年 / 2. ～歳、年齢
w1250	名詞	yellow	黄色
w1251	名詞	yesterday	昨日
w1252	名詞	yogurt	ヨーグルト
w1253	名詞	zero	0、ゼロ
w1254	名詞	zoo	動物園
w1255	代名詞	all	1. 全部、全員、すべて、みな / 2. 〔not ～ at all の形で〕 少しも～でない。
w1256	代名詞	another	もう１つのもの［人］、別のもの［人］　〔one after another の形で〕 次々と
w1257	代名詞	any	〔疑問文で〕 いくらか
w1258	代名詞	anyone	1. 〔肯定文で〕 だれでも / 2. 〔疑問文で〕 だれか / 3. 〔否定文で〕 だれも
w1259	代名詞	anything	1. 〔肯定文で〕 何でも / 2. 〔疑問文で〕 何か / 3. 〔否定文で〕 何も
w1260	代名詞	as	〔such ～ as … の形で〕 …ような～
w1261	代名詞	both	両方、2 人［2つ］とも
w1262	代名詞	each	それぞれ、めいめい 〔each other で〕 お互いに
w1263	代名詞	everybody	だれでも、みんな
w1264	代名詞	everyone	みなさん、みんな、だれでも　〔単数扱いで、everybody という言い方もある〕
w1265	代名詞	everything	あらゆること［もの］、何もかも　　〔単数扱い〕
w1266	代名詞	he	彼は［が］、その（男の）人は［が］
w1267	代名詞	her	1. 彼女を［に］ / 2. 彼女の
w1268	代名詞	hers	彼女のもの
w1269	代名詞	herself	彼女自身を［に］、彼女自身で
w1270	代名詞	him	彼を［に］
w1271	代名詞	himself	彼自身を［に］、彼自身で
w1272	代名詞	his	1. 彼の / 2. 彼のもの
w1273	代名詞	I	私は［が］
w1274	代名詞	it	1. 《前に出た語句や文の内容を受けて》それは［が］ / 2. 《前に出た語句や文の内容を受けて》それを［に］ / 3. 〔It is ～ (for Ａ）to do…の形で〕 Ａ［人］が…するのは～だ / 4. 《時・天候・季節・距離などを表して、日本語では「それ」とは訳さない》
w1275	代名詞	its	その、それの
w1276	代名詞	least	いちばん少ないもの [at leastの形で]少なくても
w1277	代名詞	little	1. 〔 a littleの形で〕 少量、いくらか / 2. 〔 a をつけないで〕 ほとんど～ない
w1278	代名詞	many	たくさん（の人、物）
w1279	代名詞	me	わたしに［を］
w1280	代名詞	mine	わたしのもの
w1281	代名詞	more	もっと多くの数（量）、もっと多くのこと（もの、人）
w1282	代名詞	most	大部分、大多数
w1283	代名詞	my	私の
w1284	代名詞	myself	私自身（で）　〔by myselfの形で〕 （私）ひとりで
w1285	代名詞	next	次の（人）
w1286	代名詞	nobody	だれも～ない
w1287	代名詞	nothing	何も～ない
